sentiment,word
1.0,okruszek
-2.0,okrutnik
-2.0,okrutny
-2.0,okrutny
1.0,okrzesany
-2.0,okrzos
0.0,oksydacyjny
0.0,oksywski
0.0,oksza
0.0,oktan
0.0,oktant
0.0,oktawowy
0.0,okulały
-1.0,okularnik
0.0,okulista
0.0,okultysta
-2.0,okultystyczny
-2.0,okupacja
-2.0,okupacyjny
0.0,okupnik
-2.0,olbrzym
0.0,olbrzym
0.0,olbrzym
0.0,olbrzymi
0.0,olbrzymi
0.0,olbrzymi
0.0,olchowy
0.0,oldboj
0.0,oldboj
0.0,oldboy
0.0,oleica
0.0,oleica fioletowa
0.0,oleisty
0.0,oleisty
-1.0,oleisty
0.0,olej opałowy
-1.0,olej słonecznikowy
0.0,olejek terpentynowy
0.0,olejkodajny
0.0,olejowy
0.0,olęderski
0.0,olifant
0.0,olifant
0.0,oligarcha
0.0,oligofag
0.0,oligofrenik
0.0,oligokifus
0.0,oligosacharyd
0.0,oliguria
0.0,olimpiada
0.0,olimpiada
0.0,olimpiada
0.0,olimpiada zimowa
2.0,olimpijczyk
0.0,olingo puszystoogonowy
0.0,oliwkowate
0.0,oliwkowaty
0.0,oliwkowaty
0.0,oliwkowobrązowy
0.0,oliwkowobrunatny
0.0,oliwkowoszary
0.0,oliwkowozielonkawy
0.0,oliwkowozielony
0.0,oliwkowy
0.0,olmecki
0.0,Olmek
0.0,olsztyński
0.0,olszynowy
2.0,olśnienie
-1.0,olśniewający
2.0,olśniewający
-2.0,ołowian
0.0,ołowianoniebieski
0.0,ołowianoszary
0.0,ołowiany
-1.0,ołowiany
-2.0,ołowiany
0.0,ołowionośny
0.0,ołówkowy
0.0,ołówkowy
0.0,ołtarz
0.0,omacnicowate
0.0,oman brytyjski
0.0,oman łąkowy
0.0,omarlica
0.0,omarlica czterokropkowa
0.0,omatnik jasny
0.0,omatnik kulisty
0.0,omatnik łąkowy
0.0,omatnikowate
0.0,ombudsman
0.0,omdlenie
-1.0,omdlewać
0.0,omer
-1.0,omnipotencja
0.0,omomiłek
0.0,omomiłek brzeżnoplamek
0.0,omomiłek szary
0.0,omowność
0.0,omułek
0.0,omułek jadalny
-2.0,omyłkowość
0.0,oncilla
-1.0,ondyna
-1.0,onieśmielenie
0.0,onkogenny
0.0,onkolog
0.0,onkosfera
0.0,onomasta
0.0,onomastyczny
0.0,ONR-owiec
0.0,ontogenetyczny
0.0,ontolog
0.0,ontologista
0.0,ontyczność
0.0,onyksowy
0.0,onyksowy
-1.0,oolit
-1.0,oolitowy
-1.0,oolityt
0.0,opaczność
0.0,opad
0.0,opad promieniotwórczy
0.0,opalony
0.0,opalowy
-1.0,opały
0.0,opancerzony pojazd bojowy
0.0,opancerzony transporter rozpoznawczy
1.0,opanowanie
0.0,oparzyk
-2.0,opaska
-2.0,opasłość
1.0,opasły
0.0,opaślik sosnowiec
0.0,opat
0.0,opatrzność
0.0,opatrzność
0.0,opawski
0.0,opcja
0.0,opcjonalny
0.0,opcyjny
0.0,opener
0.0,opera
-2.0,opera
0.0,operacja plastyczna
0.0,operacjonista
0.0,operacyjność
0.0,operator
0.0,operator
0.0,operator
0.0,operator dźwigu
0.0,operator filmowy
0.0,operator kamery
0.0,operator wagonowy
0.0,operatywka
2.0,operatywność
1.0,operatywny
1.0,operatywny
0.0,operetka
0.0,operetkowość
-1.0,operowy
0.0,operowy
-1.0,opętaniec
-2.0,opętany
-1.0,opętany
-2.0,opętany
-1.0,opętańczy
-1.0,opętańczy
-2.0,opętańczy
2.0,opiekuńczość
2.0,opiekuńczy
0.0,opiekuńczy
-1.0,opieszalec
-1.0,opieszalstwo
-2.0,opieszałość
-2.0,opieszałość
-1.0,opieszały
-1.0,opieszały
0.0,opiętek białowieski
0.0,opiętek dwuplamkowy
0.0,opiętek dwuplamy
-1.0,opijus
-1.0,opilstwo
-1.0,opilstwo
0.0,opilstwo okresowe
0.0,opiniodawca
1.0,opiniotwórca
0.0,opis
0.0,opisowość
0.0,opistotonus
-1.0,opity
0.0,opiumista
-2.0,opluwacz
2.0,opłacalny
-2.0,opłakany
0.0,opłatek
-1.0,opłatkowy
0.0,opłukiwać się
2.0,opoka
-1.0,opolny
-2.0,opolski
0.0,opolski
0.0,opona radialna
0.0,oponiak
-2.0,oporność
1.0,oporny
-1.0,oporny
-2.0,oportunista
-2.0,oportunizm
0.0,opos
0.0,opos
0.0,opos
0.0,opos czarnobarki
0.0,opos krótkoogonowy
0.0,opos okularowy
0.0,opos północny
0.0,opos szary
0.0,opos wełnisty
0.0,oposik brazylijski
0.0,oposik rudy
0.0,oposik wielkooki
0.0,oposum
-1.0,opozycja
0.0,opozycyjnie
0.0,opozycyjny
0.0,opozycyjny
-2.0,opój
-1.0,opór
-2.0,oprawca
0.0,oprawny
-1.0,opresja
0.0,oprogramowanie narzędziowe
-1.0,oprych
-2.0,opryskliwość
-2.0,opryskliwy
0.0,opryszczka
0.0,opryszczka narządów płciowych
0.0,opryszczka pospolita
0.0,opryszczka wargowa
0.0,opryszczka zwykła
0.0,opryszczkowe zapalenie jamy ustnej
0.0,opryszczkowe zapalenie opon mózgowych i mózgu
-1.0,opryszek
0.0,oprzędzik
0.0,oprzędzik pręgowany
0.0,oprzytomniały
0.0,optant
0.0,optometrysta
0.0,optyk
0.0,optyk
-1.0,optyka
1.0,optymalizm
1.0,optymalny
2.0,optymista
1.0,optymistyczny
2.0,optymistyczny
2.0,optymizm
0.0,opuchlak
0.0,opuchlizna
0.0,opuchły
-2.0,opuszczony
-1.0,opuszczony
0.0,oracz
-1.0,oral
0.0,orangutan
0.0,orangutan borneański
0.0,orangutan sumatrzański
0.0,oranżeryjny
0.0,oranżowy
-2.0,orański
0.0,oratorianin
1.0,oratorski
2.0,oratorstwo
0.0,orbitopatia tarczycowa
0.0,ordalia
0.0,orderowy
0.0,ordowicki
-2.0,ordynacki
0.0,ordynans
0.0,ordynansowy
0.0,ordynariusz
-2.0,ordynarność
-2.0,ordynarność
-2.0,ordynarny
0.0,ordynator
-2.0,ordynus
0.0,ore
0.0,oreada
0.0,oreas
0.0,oreopitek
2.0,oręż
-2.0,organiczny
0.0,organiczny
0.0,organiczny
0.0,organik
0.0,organiścina
0.0,organizacyjny
0.0,organowy
0.0,orgazm
-2.0,orgia
-1.0,orgiastyczny
-1.0,orgiastyczny
-2.0,orgiastyczny
-1.0,orgietka
-1.0,oribi
0.0,orientacyjny
0.0,orientacyjny
0.0,orientalista
0.0,orientał
0.0,orienteering
0.0,orionista
0.0,ork
0.0,orka
0.0,orka fałszywa
0.0,orka karłowata
0.0,orka najmniejsza
0.0,orkiestracja
0.0,orkiestralny
0.0,orkiestrant
0.0,orkiestrowy
0.0,orlątko
0.0,orleanizm
0.0,orleń
0.0,orleń
0.0,orleń afrykański
0.0,orleń cętkowany
0.0,orleń kalifornijski
0.0,orleń pospolity
0.0,orlę
1.0,orlę
0.0,orlicki
0.0,orliczka
0.0,orlik
0.0,orlik
0.0,orlik długoczuby
0.0,orlik grubodzioby
0.0,orlik hinduski
0.0,orlik krzykliwy
0.0,orlik malajski
0.0,orłoryb
0.0,orłosęp
0.0,orłosęp brodaty
0.0,orłowski
-1.0,ORMO-wiec
-1.0,ormowiec
0.0,ornament
0.0,ornament stalaktytowy
-2.0,ornamentowy
0.0,ornitocheir
0.0,ornitolog
0.0,ornitozuch
0.0,orny
0.0,orogeneza kimeryjska
0.0,orrorin
0.0,orszoł prążkowany
-1.0,ortodoksyjność
0.0,ortodoksyjny
0.0,ortodonta
0.0,ortogonalny
0.0,ortograf
0.0,ortopeda
0.0,ortoreksja
1.0,oryginalny
0.0,oryginalny
0.0,oryniacki
-2.0,orzech
0.0,orzech amerykański
0.0,orzech brazylijski
0.0,orzech brazylijski
0.0,orzechowaty
0.0,orzechowaty
0.0,orzechowy
0.0,orzechowy
0.0,orzechowy
0.0,orzechowy
0.0,orzeczniczy
0.0,orzeł
2.0,orzeł
0.0,orzeł australijski
0.0,orzeł białobrzuchy
0.0,orzeł cesarski
0.0,orzeł czarny
0.0,orzeł Haasta
0.0,orzeł iberyjski
0.0,orzeł indyjski
0.0,orzeł jastrzębiowaty
0.0,orzeł molucki
0.0,orzeł plamisty
0.0,orzeł południowy
0.0,orzeł południowy
0.0,orzeł przedni
0.0,orzeł sawannowy
0.0,orzeł sawannowy
0.0,orzeł stepowy
0.0,orzeł stepowy
0.0,orzeł wschodni
0.0,orzełek
0.0,orzełek afrykański
0.0,orzełek australijski
0.0,orzełek Bonellego
0.0,orzełek nowogwinejski
0.0,orzełek plamisty
0.0,orzełek południowy
0.0,orzełek włochaty
0.0,orzesznica brazylijska
0.0,orzesznica wyniosła
1.0,orzeźwiający
0.0,osa
0.0,osa
0.0,osa dachowa
0.0,osa leśna
0.0,osa morska
0.0,osa niemiecka
0.0,osa pospolita
0.0,osa rudawa
0.0,osa saksońska
0.0,osa średnia
0.0,osadnik
0.0,osadnik egeria
0.0,osadnik kostrzewiec
0.0,osadnik megera
0.0,osadnik petropolitana
0.0,osadnik wielkooki
0.0,osadzony
-1.0,osamotniony
-2.0,oschłość
-1.0,oschły
0.0,osesek
0.0,osiadły
0.0,osiec
0.0,osiec korówkowy
0.0,osiedleniec
0.0,osiedliny
0.0,osiedlowy
-2.0,osielstwo
0.0,osiemdziesiątka
0.0,osiemdziesiątka
0.0,osiemdziesiątka
0.0,osiemdziesiątka
0.0,osiemdziesiątka
0.0,osiemdziesiątka
-2.0,osiemdziesięciofuntowy
0.0,osiemdziesięciofuntowy
0.0,osiemdziesięciohektarowy
-2.0,osiemdziesięciokilkuletni
0.0,osiemdziesięciolatek
0.0,osiemdziesięciometrowy
0.0,osiemdziesięciometrowy
0.0,osiemdziesięciomilionowy
0.0,osiemdziesięciomilionowy
0.0,osiemdziesięcioprocentowy
0.0,osiemdziesięcioprocentowy
0.0,osiemdziesięciotonowy
0.0,osiemdziesięciotysięczny
0.0,osiemdziesięciotysięczny
-1.0,osiemnasta
0.0,osiemnastka
0.0,osiemnastka
0.0,osiemnastolatek
0.0,osiemnastolatka
0.0,osiemnastomilionowy
0.0,osiemnastomilionowy
0.0,osiemnastostopniowy
0.0,osiemnastotysięczny
0.0,osiemnastotysięczny
0.0,osiemnastowieczny
0.0,osiemnasty
0.0,osiemnasty
0.0,osiemnasty
0.0,osiemsetletni
0.0,osiemsetmetrowy
0.0,osiemsetmetrowy
0.0,osiemsettysięczny
0.0,osiemsettysięczny
0.0,osikowy
0.0,osinowy
-2.0,osioł
0.0,osioł asinara
-2.0,osioł dardanelski
-1.0,osioł nubijski
-2.0,osioł patentowany
-1.0,osioł somalijski
0.0,osiowy
0.0,osiowy
0.0,osiowy
0.0,osiowy
0.0,osiowy
0.0,osiwiały
0.0,osjaniczny
0.0,oskarżyciel
0.0,oskarżyciel posiłkowy
-2.0,oskarżycielski
1.0,oskoma
-1.0,osłabły
-2.0,osławiony
0.0,osławiony
-2.0,osłomuł
-1.0,osłuchany
-1.0,osłupienie
0.0,osłupienie
0.0,osman nagi
0.0,osmolskina
0.0,osnuja
0.0,osnuja czerwonogłowa
0.0,osnuja gwiaździsta
0.0,osnuja sadzonkowa
0.0,osnuwek okazały
0.0,osnuwik
0.0,osnuwik pospolity
0.0,osnuwik zaroślowy
0.0,osnuwikowate
0.0,osoba
1.0,osoba
0.0,Osoba Boska
0.0,osoba niepełnosprawna
2.0,osobistość
0.0,osobisty
0.0,osobisty
0.0,osobniczy
-1.0,osobnik
0.0,osobny
0.0,osobny
0.0,osobowe źródło informacji
-2.0,osobowość
2.0,osobowość
0.0,osobowość telewizyjna
0.0,osobowy
0.0,osobowy
-2.0,osoka
0.0,osowaty
-1.0,osowaty
-2.0,osowiałość
0.0,ospa karpi
-1.0,ospalstwo
-1.0,ospalstwo
-2.0,ospałość
-2.0,ospałość
-1.0,ospały
-1.0,ospały
0.0,ospowaty
-2.0,osrany
-2.0,ostateczność
-2.0,ostateczność
0.0,ostateczny
0.0,ostateczny
0.0,ostatni
0.0,ostatni
0.0,ostatni
0.0,ostatni
-1.0,ostentacja
0.0,osteochondroza młodzieńcza głowy kości udowej
0.0,osteopata
-1.0,osteopatyczny
0.0,ostiariusz
0.0,ostinatowy
0.0,ostra białaczka limfoblastyczna
0.0,ostra białaczka progranulocytowa
0.0,ostra białaczka promielocytowa
0.0,ostra białaczka szpikowa
0.0,ostra niewydolność nerek
0.0,ostracyzm
0.0,ostrogony
0.0,ostrokątny
0.0,ostrokrywka nieparka
0.0,ostrołęcki
0.0,ostrołuk
0.0,ostronos
0.0,ostronos atlantycki
0.0,ostronos białonosy
0.0,ostronos długopłetwy
0.0,ostronos meksykański
0.0,ostronos rudy
-2.0,ostrość
-2.0,ostrość
0.0,ostrowłosy
0.0,ostrowski
0.0,ostrowski
0.0,ostrowski
-2.0,ostrożniactwo
-1.0,ostrożniś
1.0,ostrożny
-2.0,ostry
-1.0,ostry
1.0,ostry
0.0,ostry
-2.0,ostry
-2.0,ostry
-2.0,ostry
-2.0,ostry
0.0,ostry
0.0,ostry
0.0,ostry
-1.0,ostry
0.0,ostry nabój
0.0,ostry zespół mózgowy
0.0,ostryga
0.0,ostryga jadalna
0.0,ostryżyca
0.0,ostryżyca amerykańska
0.0,ostryżyca japońska
0.0,ostrzał
0.0,ostrzelanie
0.0,ostrzyciel
0.0,ostuda
-1.0,ostygły
0.0,osutka
0.0,osuwiskowy
1.0,oswobodziciel
0.0,osy właściwe
-1.0,osypiskowy
1.0,osypywanie
-2.0,oszalały
2.0,oszałamiający
0.0,oszczer złocisty
0.0,oszczer złotawy
0.0,oszczer żółtawy
-2.0,oszczerca
-2.0,oszczerczy
-1.0,oszczędniś
1.0,oszczędność
-2.0,oszołom
-2.0,oszukaniec
0.0,oszukaniec
-2.0,oszukańczy
-2.0,oszukańczy
-2.0,oszukańczy
-1.0,oszukańczy
-2.0,oszust
0.0,oszynda leszczynowiec
0.0,ościenny
-1.0,ośla głowa
0.0,oślarz
0.0,oślątko
0.0,oślepły
0.0,oślę
0.0,ośliczka
0.0,ośliczka jaskiniowa
0.0,ośliczka pospolita
0.0,ośliczka wodna
-2.0,oślik
-2.0,oślizgły
-2.0,oślizgły
-2.0,oślizgły
-2.0,oślizły
-2.0,oślizły
-2.0,oślizły
0.0,ośmiocalowy
0.0,ośmiogodzinny
0.0,ośmiokilometrowy
0.0,ośmiolatek
0.0,ośmiometrowy
0.0,ośmiometrowy
0.0,ośmiomilionowy
0.0,ośmiomilionowy
0.0,ośmioosobowy
0.0,ośmiopromienny
0.0,ośmioramienny
0.0,ośmioramienny
0.0,ośmiornica
0.0,ośmiostopniowy
0.0,ośmiostopniowy
0.0,ośmiostrzałowy
0.0,ośmiotomowy
0.0,ośmiotysięczny
0.0,ośmiotysięczny
0.0,ośmiotysięczny
0.0,ośmiusethektarowy
0.0,ośmiusetmetrowy
0.0,ośmiusetmetrowy
0.0,ośmiusetstronicowy
0.0,ośmnasty
0.0,ośrodkowy
-1.0,ośrodkowy
0.0,oświadczenie lustracyjne
0.0,oświadczenie woli
0.0,oświatowy
0.0,oświatowy
0.0,oświeceniowiec
0.0,oświeceniowiec
2.0,oświecony
0.0,oświetlacz
0.0,oświetlenie
0.0,oświetlenie
0.0,oświetleniowiec
0.0,Oświęcim
0.0,oświęcimiak
0.0,oświęcimski
0.0,otalgia
0.0,otaria
-1.0,otchłanny
-2.0,otchłanny
-2.0,otępiałość
-1.0,otępiały
-2.0,otępiały
-2.0,otępienie
0.0,otępienie
-1.0,otępienny
-2.0,otężałkowate
0.0,otocjon
0.0,otolaryngolog
0.0,otolog
0.0,otorynolaryngolog
0.0,otrupka
0.0,otrupka Westwooda
0.0,otrzęsiny
2.0,otucha
0.0,otułek
0.0,otwarcie
0.0,otwarcie
0.0,otwarcie
0.0,otwarcie Rétiego
0.0,otwarcie szachowe
1.0,otwarta głowa
-2.0,otwartszy
0.0,otwarty
2.0,otwarty
0.0,otwarty
0.0,otwarty
1.0,otwarty
1.0,otwarty umysł
0.0,otworek
1.0,otworzysty
-1.0,otyłość
-2.0,otyły
0.0,owad
0.0,owad dorosły
0.0,owad doskonały
0.0,owad wodny
0.0,owadzi
0.0,owadziarka
0.0,owca grzywiasta
0.0,owca olkuska
0.0,owca siwa
0.0,owczarek
0.0,owczarek
0.0,owczarek alzacki
0.0,owczarek anatolijski
0.0,owczarek australijski
0.0,owczarek belgijski
0.0,owczarek chorwacki
0.0,owczarek długowłosy
0.0,owczarek francuski beauceron
0.0,owczarek francuski briard
0.0,owczarek holenderski
0.0,owczarek kataloński
0.0,owczarek kaukaski
0.0,owczarek kraski
0.0,owczarek maremma
0.0,owczarek niemiecki
0.0,owczarek nizinny polski
0.0,owczarek pikardyjski
0.0,owczarek pirenejski
0.0,owczarek podhalański
0.0,owczarek południoworosyjski Jużak
0.0,owczarek portugalski
0.0,owczarek słowacki
0.0,owczarek staroangielski
0.0,owczarek szetlandzki
0.0,owczarek szkocki
0.0,owczarek szkocki długowłosy
0.0,owczarek szkocki krótkowłosy
0.0,owczarek szorstkowłosy
0.0,owczarek środkowoazjatycki
0.0,owczarek z Bergamo
0.0,owczarek z Istrii
0.0,owczarek z Karst
0.0,owczarek z Krasu
0.0,owczarek z Majorki
0.0,owczarz
0.0,owczy
-1.0,owdowiały
0.0,owełnica lucernianka
0.0,owies
0.0,owinnik
0.0,owłosiony
0.0,owłosiony
0.0,owoc
0.0,owocarz
0.0,owocnica
0.0,owocnica jasna
0.0,owocnica żółtoroga
1.0,owocny
0.0,owocodajny
1.0,owocodajny
1.0,owocodajny
0.0,owocowy
-2.0,owocówka śliwkóweczka
0.0,owrzodzenie
0.0,owrzodzenie pierwotne
-1.0,owsianka
0.0,owsica
0.0,owsik
0.0,owsik ludzki
0.0,ozdoba architektoniczna
0.0,ozdobnica
0.0,ozdobnica Forela
0.0,ozdobnica Forsslunda
0.0,ozdobnica mniejsza
0.0,ozdobnica większa
0.0,ozdobnik lucernowiec
0.0,ozdrowieniec
0.0,OZI
-1.0,oziębić się
-2.0,oziębłość
0.0,oziębłość płciowa
-2.0,oziębły
-2.0,oziębły
0.0,ozimy
0.0,oznaka
0.0,ozonosfera
0.0,ożarowski
0.0,ożwiowate
1.0,ożywczy
0.0,ożywiony
0.0,ósemka
0.0,ósemka
0.0,ósemka angielska
0.0,ósmak
0.0,ósmoklasista
0.0,ósmy
0.0,ósmy
0.0,ósmy
0.0,ósmy
0.0,ów
0.0,ówczesność
0.0,ówczesny
0.0,p
0.0,p.n.e.
-2.0,pacan
0.0,pachciarka
0.0,pachisi
0.0,pachnica
0.0,pachnica dębowa
0.0,pacholę
0.0,pacholęcy
0.0,pacholęcy
0.0,pachołek
0.0,pachypleurozaur
0.0,paciorkowiec
0.0,paciorkowiec bezmleczności
0.0,paciorkowiec kałowy
0.0,paciorkowiec ropny
0.0,paciorkowiec zapalenia płuc
0.0,pacjent
0.0,pacyficzny
0.0,pacyfista
-2.0,pacykarz
0.0,paczkowski
-2.0,padalcowaty
-2.0,padalec
0.0,paddle
0.0,padlinożerca
0.0,padyszach
0.0,pagi
0.0,pagórkowatość
0.0,pagórkowaty
0.0,paintball
-2.0,pajac
-1.0,pajacowaty
-1.0,pajacowaty
0.0,pajacowaty
0.0,pajączek
0.0,pająk
0.0,pająk dębowy
0.0,pająki
0.0,pajdocentryczny
0.0,pajęczak
0.0,pajęczaki
-2.0,pajęczarz
-2.0,pajęczarz
0.0,pajęczasty
0.0,pajuk
0.0,pak lodowy
-2.0,paka
0.0,pakarz
0.0,pakiet socjalny
0.0,pakietowiec
0.0,pakietowy
0.0,pakowacz
0.0,palacz
0.0,palacz
-2.0,palant
0.0,palant
-2.0,palatograficzny
0.0,palatyn
-1.0,palący
-1.0,palący
-1.0,palący
-2.0,palący
-1.0,palcowaty
0.0,palczak madagaskarski
-2.0,palecznik
0.0,palemonetka zmienna
0.0,paleoantropolog
0.0,paleobotanik
0.0,paleograf
0.0,paleoklimatolog
0.0,paleolityczny
0.0,paleolityczny
-2.0,paleomagnetyczny
0.0,paleontolog
0.0,paleorhinus
0.0,paleozoiczny
0.0,paleozoolog
0.0,Palestyńczyk
-1.0,palik
0.0,palilalia
0.0,palinolog
0.0,palisadowy
0.0,palisandrowy
0.0,paliwo umowne
-1.0,paliwoda
-1.0,paliwoda
0.0,pallotyn
0.0,palmeta
0.0,palmojad
0.0,palnik plazmowy
0.0,palotyn
0.0,palpacyjny
0.0,palpitacja
0.0,paluch koślawy
-2.0,paluszkowy
-2.0,pała
-2.0,pała
-2.0,pała
0.0,pałąkowaty
0.0,pałątka mała
0.0,pałątka niebieskooka
0.0,pałątka podobna
0.0,pałątka południowa
0.0,pałątka pospolita
0.0,pałątka wielkoplama
0.0,pałątka zielona
0.0,pałeczka
0.0,pałeczka cudowna
0.0,pałeczka dżumy
0.0,pałeczka grypy
0.0,pałeczka krwawa
0.0,pałeczka krztuśca
0.0,pałeczka nosacizny
0.0,pałeczka okrężnicy
0.0,pałeczka ozeny
0.0,pałeczka ropy błękitnej
0.0,pałeczka wrzodu miękkiego
0.0,pałeczka zapalenia płuc
-2.0,pałecznik
-1.0,pałka
0.0,pałka wysmukła
-2.0,pałkarz
-2.0,pałować się
-1.0,pałuba
0.0,pamfil
0.0,pamięć bębnowa
0.0,pamięć buforowa
0.0,pamięć ferrytowa
0.0,pamięć górna
0.0,pamięć hierarchiczna
0.0,pamięć masowa
-1.0,pamiętliwy
-1.0,pampuch
-1.0,pampuch
0.0,pan
0.0,pan
0.0,Pan
0.0,pan
-1.0,pan i władca
0.0,Pan Jezus
0.0,pan młody
0.0,pancerka
0.0,pancerka
0.0,pancernik kieszonkowy
0.0,pancerniki
0.0,pancerzowce
0.0,pancerzowiec
0.0,panczenlama
0.0,panda
0.0,Panda
0.0,panda mała
0.0,panda wielka
0.0,pandemia
-2.0,pandemonium
0.0,panderichtys
0.0,panegiryczny
-2.0,panegiryzm
-1.0,panek
-1.0,panelowy
0.0,panfil
0.0,pangermanista
-1.0,pangolin chiński
-1.0,pangolin gruboogonowy
-1.0,pangolin indyjski
-1.0,pangolin jawajski
-1.0,pangolin malajski
-1.0,pangolin pięciopalczasty
0.0,pani
1.0,pani
0.0,pani domu
-2.0,panicz
0.0,panicz
1.0,panienka
1.0,panienka
0.0,panieństwo
-2.0,panika
-2.0,panikarstwo
-1.0,panikarz
-1.0,paniusia
0.0,pank
0.0,pankration
0.0,panna
1.0,panna
0.0,panna
0.0,panna do wzięcia
0.0,panna młoda
0.0,panna na wydaniu
1.0,panna w wieku poborowym
0.0,panneau
-1.0,pannica
-1.0,panoczek
0.0,panoplia
0.0,panoplium
-1.0,panoramicznie
-1.0,panoramiczny
0.0,panteista
0.0,pantera
0.0,pantera
0.0,pantera borneańska
0.0,pantera florydzka
0.0,pantera mglista
0.0,pantera szara
0.0,pantera śnieżna
0.0,pantera z Borneo
0.0,pantera z Florydy
-2.0,pantofag
-1.0,pantofel
-1.0,pantoflarz
0.0,Pantokrator
0.0,pantomima
-1.0,pantomima
0.0,panujący
-1.0,pańcia
0.0,państwa-miasta
0.0,państwo autorytarne
0.0,państwowo
0.0,państwowy
-1.0,państwowy
0.0,pańszczyźniak
-1.0,paparazzi
-1.0,paparazzo
0.0,papier bezdrzewny
0.0,papier fotograficzny
1.0,papierek lakmusowy
-1.0,papierek lakmusowy
-1.0,papierośnik
0.0,papierośnik
-1.0,papierowość
0.0,papierowy
-1.0,papierowy
0.0,papieski
0.0,papież
0.0,papież awinioński
0.0,papillon
-2.0,papinek
0.0,papirolog
0.0,papirusolog
-2.0,papirusowy
-2.0,papirusowy
-2.0,papirusowy
0.0,papkowaty
0.0,paprociowy
0.0,paproć drzewiasta
0.0,paprotka
0.0,paprotkowate
0.0,paprotnica górska
0.0,paprotnica krucha
0.0,paprykarz szczeciński
0.0,paprykowy
-2.0,paprykowy
0.0,paprykowy
0.0,paprykowy
0.0,Papuas
-2.0,papuga
0.0,papuga karolińska
0.0,papuga maskareńska
-1.0,papugowaty
-1.0,papugowaty
0.0,papugowaty
-1.0,papuzi
0.0,par
0.0,par
0.0,par
0.0,para
0.0,para 0
0.0,paraboliczność
0.0,parada
1.0,paradność
1.0,paradny
2.0,paradny
-2.0,paradoksalność
1.0,paradygmatyczny
0.0,parafaszysta
0.0,parafazja
0.0,parafia
0.0,parafiada
-1.0,parafianin
-1.0,parafiaństwo
-1.0,parafiańszczyzna
0.0,parafraza
0.0,paragelia
0.0,paragrafia
0.0,parajeździectwo
0.0,parakeratoza
0.0,paraklet
0.0,paralela
0.0,paralela
0.0,paralelizm
0.0,paralelność
0.0,paralelny
0.0,paralityk
0.0,paraliż
-2.0,paraliż
0.0,paralotniarstwo
0.0,paramedyk
0.0,paramenty
0.0,paranaukowy
-1.0,paranaukowy
-2.0,paranoiczność
-2.0,paranoiczny
0.0,paranoiczny
0.0,paranoidalny
0.0,paranoidalny
-2.0,paranoidalny
0.0,paranoik
-2.0,paranoik
0.0,paranormalny
0.0,parantodon
0.0,paraolimpiada
0.0,paraolimpijczyk
0.0,parapet
0.0,parapetówka
0.0,paraplakodus
0.0,paraplegia
0.0,paraplegik
0.0,parapsycholog
0.0,pararabdodon
0.0,parazytolog
0.0,parcelacja
-1.0,parch
-1.0,parchaty
0.0,pardel
0.0,parecznik
0.0,parejazaur
0.0,parejazaury
0.0,paremiograf
0.0,paremiolog
0.0,parestezja
-1.0,pargaminowy
-2.0,parias
0.0,parias
0.0,park leśny
0.0,park technologiczny
0.0,parkieciarz
0.0,parkietaż Penrose'a
0.0,parkingowy
0.0,parkingowy
0.0,parkowy
0.0,parkowy
-2.0,parlament
0.0,Parlament Europejski
0.0,parlamentariusz
0.0,parlamentarny
2.0,parlamentarny
-1.0,parlamentarny
0.0,parlamentarzysta
0.0,parnasista
0.0,parnik
-2.0,parobas
-1.0,parobczański
0.0,parobek
0.0,paroch
0.0,parodysta
0.0,parodystyczny
0.0,parokilometrowy
0.0,paroksyzm
0.0,parolatek
0.0,paroprzepuszczalny
0.0,parotysięczny
0.0,parotysięczny
0.0,parotysięczny
-2.0,parówa
-2.0,parówka
0.0,parposz
0.0,parposz śródziemnomorski
-2.0,parszywa owca
-2.0,parszywiec
-2.0,parszywy
0.0,parszywy
-2.0,partacki
-2.0,partacz
0.0,partia angielska
0.0,partia hiszpańska
0.0,partia katalońska
0.0,partia rosyjska
0.0,partia szkocka
0.0,partia wiedeńska
0.0,partia włoska
0.0,partner
2.0,partner
0.0,partnerka
1.0,partnerski
0.0,partnerski
0.0,partycjonowanie
-2.0,partyjniactwo
-1.0,partyjniak
0.0,partyjny
-1.0,partyjny
0.0,partykularny
-1.0,partykularysta
-2.0,partykularyzm
0.0,partyzant
0.0,partyzantka
0.0,parulatek
0.0,parutysięczny
0.0,parutysięczny
0.0,parutysięczny
0.0,paruzja
-2.0,parweniusz
-1.0,parweniuszowski
0.0,paryski
0.0,parzenica
0.0,parzydełkowiec
0.0,parzystość
-2.0,pas
0.0,pas miedniczny
-1.0,pasatowy
0.0,pasaż
0.0,pasażerski
0.0,pascalowski
0.0,pascha
0.0,paschalny
0.0,pasek magnetyczny
-2.0,paser
-2.0,pasibrzuch
-2.0,pasibrzuch
0.0,pasiecznik
0.0,pasierb
0.0,pasierbica
0.0,pasikonik
0.0,pasikonik długopokładełkowy
0.0,pasikonik śpiewający
0.0,pasikonik zielony
-2.0,pasja
2.0,pasja
0.0,pasja
0.0,pasjans
-1.0,pasjonat
0.0,pasjonista
2.0,pasjonujący
-2.0,paskarz
0.0,paskówka malgaska
-2.0,paskuda
-2.0,paskudnie
-1.0,paskudnik
-2.0,paskudny
-2.0,paskudny
-2.0,paskudny
-2.0,paskudny
-2.0,paskudny
-1.0,paskudziarz
